Term,Expansion,,ExpansionPrev,,,,Expansion,,,,,,,,,,,,,,,,,
footstool,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
four poster bed,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
front desk,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
furniture,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
fuse box,[Furniture],,[Furniture-OR-Container],,,,,,,,,,,,,,,,,,,,,
gateleg table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
hammock,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
head table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
headrest,[Furniture],,[Furniture-OR-Artifact],,,,,,,,,,,,,,,,,,,,,
high chair,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
high table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
highboy,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
lilo,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
locker,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
lounger,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
nightstand,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
occasional table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
operating table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
ottoman,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
pay bed,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
phone box,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
recliner,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
rocking chair,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
roll top desk,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
secretaire,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
settle,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
sickbed,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
sofa,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
sofa bed,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
sunlounger,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
tabletop,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
tallboy,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
tea trolley,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
teacart,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
telephone kiosk,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
top table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
trestle table,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
two seater,[Furniture],,[Furniture-OR-Vehicle],,,,,,,,,,,,,,,,,,,,,
washstand,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
waterbed,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
Welsh dresser,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
wheelchair,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
wickerwork,[Furniture],,[Furniture-OR-Container],,,,,,,,,,,,,,,,,,,,,
wing chair,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
workbench,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
worktop,[Furniture],,[Furniture],,,,,,,,,,,,,,,,,,,,,
Afghan,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
african,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
agra,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Albanian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Algerian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
amazona,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
american,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Andorran,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Angolan,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Antiguan and Barbudan,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Antipodes,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Arcadia,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
archdiocese,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Argentines,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Armenian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Aruban,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
asian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Australasia,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Australian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Austrian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Azerbaijani,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
badshah,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bahamian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bahraini,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Balkans,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Baltic German,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Baltic Russian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
banana republic,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Bangladeshi,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Barbadian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Basques,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Beacon Hill,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
bedroom community,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Belarusian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Belgian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Belizean,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Beninese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bermudian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bhutanese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bible Belt,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Big Apple,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
big smoke,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
bikaneri,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Black Country,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
bloc,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Bolivian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
bombay,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
boom town,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
borough,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Bosniaks,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bosnian and Herzegovinian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Botswana,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Brazilian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
breadbasket,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Bretons,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
British,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
British Virgin Islanders,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bruneian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Bulgarian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
burg,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
burgh,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Burkinabés,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Burmese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Burundian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
california,EthnicQuality,,,,,,,,,,,,,,,,,,,,,,,
Cambodian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Cameroonian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Canadian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
canton,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Cape Verdean,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
cardboard city,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Catalan,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Central America,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
ceylon,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Chadian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Chilean,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Chinatown,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
chinese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
city state,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
client state,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
clime,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Colombian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Comorian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Confederate States,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Congolese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Corn Belt,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Costa Rican,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Cotton Belt,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
county,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
county town,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Croatian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
crown colony,EthnicQuality,,[GeoPoliticalEntity-OR-GeographicArea],,,,,,,,,,,,,,,,,,,,,
Cuban,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
customs union,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Cypriots,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Czechs,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Danes,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Deep South,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
diocese,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Djiboutian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
dockland,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Dominican (Commonwealth),EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Dominican (Republic),EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
dormitory town,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
dorp,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Dutch,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
east indian,EthnicQuality,,[GeoEntity],,,,,,,,,,,,,,,,,,,,,
East Timorese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Ecuadorian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Egyptian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Emiratis,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
enclave,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
English,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Equatoguinean,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Eritrean,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
eruv,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Estonian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Ethiopian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Euroland,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
european,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
europen,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Eurozone,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Falkland Islanders,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Far East,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Faroese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
fatherland,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Fijian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Filipinos,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Finnish Swedish,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Finns,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
First World,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
French Canada,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
French citizens,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Gabonese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Gaeltacht,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Gambian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
garden city,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
georgia,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Georgian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
german,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Ghanaian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
ghost town,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Gibraltarian,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Gotham,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
grand duchy,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Great Britain,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Greek Macedonian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Greeks,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Greenlanders,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Grenadian,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Gretna Green,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Guatemalan,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Guianese (French),EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Guinea Bissau nationals,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Guinean,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Guyanese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Haitian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
hamlet,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
hill station,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
hinterland,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Hollywood,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Home Counties,[GeoEntity],,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Honduran,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Hong Kongers,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Hungarian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
I Kiribati,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Icelanders,[GeoEntity],,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
indian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
indo,EthnicQuality,,[ABBREVIATION],,,,,,,,,,,,,,,,,,,,,
Indonesian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Iranian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Iraqis,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Irish,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Israelis,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Israelite,EthnicQuality,,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
italian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Ivoirian,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Jamaican,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Japanese,EthnicQuality,,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
John o'Groats,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Jordanian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
karachi,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
kashmiri,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Kazakhs,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Kenyan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Korean,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Kosovars,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Kuwaitis,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
kwangtung,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Kyrgyzs,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
lahori,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Lake Wauberg,EthnicQuality,EthnicQuality,[GeoEntity],,,,,,,,,,,,,,,,,,,,,
Land's End,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
lankan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Lao,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Latin America,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Latvian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Lebanese,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Liberian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Libyan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Liechtensteiners,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Lithuanian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
littoral,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Low Countries,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Luxembourgers,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Macao,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Macedonian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Macedonian Bulgarian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
madras,EthnicQuality,EthnicQuality,[GeoEntity],,,,,,,,,,,,,,,,,,,,,
malabar,EthnicQuality,EthnicQuality,[GeoEntity],,,,,,,,,,,,,,,,,,,,,
Malagasy,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Malawian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Malaysian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Maldivian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Malian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Maltese,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
manatee spring,EthnicQuality,EthnicQuality,[GeoEntity],,,,,,,,,,,,,,,,,,,,,
Manx,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Marshallese,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Mauritanian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Mauritian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
megalopolis,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
metropolis,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Mexican,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Micronesian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Middle West,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Midlands,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
midtown,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Midwest,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Moldovan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Monégasque,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Mongolian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Montenegrins,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Moroccan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
most favoured nation,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
motherland,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
Mozambican,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Namibian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Nauran,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
navratan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Nepalese,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
new town,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
New World,EthnicQuality,EthnicQuality,[GeoPoliticalEntity],,,,,,,,,,,,,,,,,,,,,
New Zealanders,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Nicaraguan,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Nigerian,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
Nigeriens,EthnicQuality,EthnicQuality,[GEO-QUALITY],,,,,,,,,,,,,,,,,,,,,
